Date,EURUSD=X,JPY=X,GBPUSD=X,AUDUSD=X,CHF=X,CAD=X,NZDUSD=X,CNY=X,INR=X,SGD=X
2020-01-15,1.113089919090271,109.85399627685547,1.3022528886795044,0.6896551251411438,0.9670699834823608,1.3065500259399414,0.660969078540802,6.900300025939941,70.84510040283203,1.347830057144165
2020-01-16,1.1154004335403442,109.88300323486328,1.3041210174560547,0.6907795071601868,0.963699996471405,1.3037999868392944,0.6619185209274292,6.889800071716309,70.71800231933594,1.3456000089645386
2020-01-17,1.1139578819274902,110.17500305175781,1.3078734874725342,0.6901001930236816,0.9648799896240234,1.3039000034332275,0.6638211011886597,6.8780999183654785,70.94560241699219,1.34660005569458
2020-01-20,1.1094592809677124,110.18000030517578,1.3007283210754395,0.6881791353225708,0.968209981918335,1.3063600063323975,0.6619710922241211,6.858699798583984,71.03469848632812,1.3473700284957886
2020-01-21,1.109693169593811,110.1729965209961,1.3005592823028564,0.6876397132873535,0.9683799743652344,1.3045400381088257,0.6608904600143433,6.865799903869629,71.03099822998047,1.3466999530792236
2020-01-22,1.108561396598816,109.90799713134766,1.3048017024993896,0.684689998626709,0.9688000082969666,1.3073500394821167,0.6595305800437927,6.904799938201904,71.16999816894531,1.3498899936676025
2020-01-23,1.1096439361572266,109.72799682617188,1.3144749402999878,0.6842987537384033,0.9674000144004822,1.3138999938964844,0.659639298915863,6.905700206756592,71.0781021118164,1.3481999635696411
2020-01-24,1.1055220365524292,109.552001953125,1.311991572380066,0.6839804649353027,0.9695000052452087,1.3127000331878662,0.6614719033241272,6.9355998039245605,71.32099914550781,1.3508000373840332
2020-01-27,1.1025358438491821,108.802001953125,1.3061821460723877,0.680188775062561,0.9699400067329407,1.3158999681472778,0.6572720408439636,6.935699939727783,71.32499694824219,1.3543599843978882
2020-01-28,1.101976990699768,108.91999816894531,1.3060115575790405,0.6761700510978699,0.9698500037193298,1.3187700510025024,0.6545788049697876,6.935699939727783,71.44000244140625,1.3575299978256226
2020-01-29,1.1022562980651855,109.13200378417969,1.3024563789367676,0.6764206886291504,0.9729800224304199,1.3164000511169434,0.6540094017982483,6.935699939727783,71.23040008544922,1.357100009918213
2020-01-30,1.1016855239868164,108.98699951171875,1.3022021055221558,0.6752194762229919,0.9731799960136414,1.319700002670288,0.6527202129364014,6.935699939727783,71.30000305175781,1.3601000308990479
2020-01-31,1.1029127836227417,108.87699890136719,1.3089004755020142,0.6708257794380188,0.9694100022315979,1.3211300373077393,0.6485421061515808,6.935699939727783,71.63999938964844,1.3623499870300293
2020-02-03,1.1089794635772705,108.37200164794922,1.31816565990448,0.66936194896698,0.9633600115776062,1.3240400552749634,0.6459489464759827,6.935699939727783,71.49649810791016,1.3641599416732788
2020-02-04,1.1062926054000854,108.61199951171875,1.2997479438781738,0.6690497994422913,0.9656999707221985,1.3293999433517456,0.6461117267608643,7.020599842071533,71.31410217285156,1.3698300123214722
2020-02-05,1.1047282218933105,109.4469985961914,1.3032711744308472,0.6731785535812378,0.9692699909210205,1.3282400369644165,0.6493801474571228,6.997499942779541,71.0999984741211,1.371000051498413
2020-02-06,1.1002310514450073,109.81400299072266,1.2997140884399414,0.6751797795295715,0.9732999801635742,1.3284300565719604,0.6481889486312866,6.972799777984619,71.18000030517578,1.3803000450134277
2020-02-07,1.0982975959777832,109.96800231933594,1.2930254936218262,0.6733997464179993,0.9745000004768372,1.3284000158309937,0.6463000178337097,6.969799995422363,71.47000122070312,1.3860900402069092
2020-02-10,1.0949305295944214,109.6449966430664,1.2891582250595093,0.6672316193580627,0.9766600131988525,1.3309600353240967,0.6399590373039246,7.0005998611450195,71.5155029296875,1.3912999629974365
2020-02-11,1.0913456678390503,109.76599884033203,1.2918227910995483,0.6690099835395813,0.9771000146865845,1.3316999673843384,0.6388592720031738,6.983500003814697,71.27999877929688,1.3888499736785889
2020-02-12,1.091941475868225,109.84300231933594,1.2956557273864746,0.6720998883247375,0.975600004196167,1.3290400505065918,0.6406519412994385,6.964900016784668,71.27529907226562,1.3860399723052979
2020-02-13,1.0875948667526245,109.84600067138672,1.295756459236145,0.6713197827339172,0.9775599837303162,1.3256100416183472,0.6447120904922485,6.9710001945495605,71.29620361328125,1.3881100416183472
2020-02-14,1.0845986604690552,109.75800323486328,1.3046824932098389,0.6721997857093811,0.978879988193512,1.326390027999878,0.6443091630935669,6.976399898529053,71.26850128173828,1.3899999856948853
2020-02-17,1.0841753482818604,109.79100036621094,1.3052955865859985,0.6725989580154419,0.981689989566803,1.3245199918746948,0.6446580290794373,6.986100196838379,71.51480102539062,1.3903299570083618
2020-02-18,1.0840108394622803,109.83000183105469,1.3008975982666016,0.6711999773979187,0.980400025844574,1.3235000371932983,0.6438984274864197,6.979300022125244,71.34919738769531,1.388700008392334
2020-02-19,1.079540491104126,109.91899871826172,1.3002209663391113,0.6696000099182129,0.9829000234603882,1.325369954109192,0.6394516229629517,6.996200084686279,71.57499694824219,1.3913999795913696
2020-02-20,1.081009864807129,111.20999908447266,1.2928247451782227,0.6684000492095947,0.9835000038146973,1.3220399618148804,0.6389816999435425,6.997200012207031,71.82749938964844,1.3942699432373047
2020-02-21,1.078799843788147,111.9540023803711,1.2883278131484985,0.6613800525665283,0.9837599992752075,1.3259799480438232,0.6332480907440186,7.02239990234375,72.11000061035156,1.40146005153656
2020-02-24,1.0839051008224487,111.55699920654297,1.29537034034729,0.6606900691986084,0.9788399934768677,1.3252999782562256,0.6323310732841492,7.026199817657471,71.88680267333984,1.4017800092697144
2020-02-25,1.0849199295043945,110.85700225830078,1.292657732963562,0.6612007021903992,0.9797800183296204,1.3287400007247925,0.6344292163848877,7.02839994430542,72.04669952392578,1.3987300395965576
2020-02-26,1.0881996154785156,110.28600311279297,1.3003394603729248,0.6605198383331299,0.9758999943733215,1.3279199600219727,0.6321592330932617,7.036399841308594,71.87000274658203,1.3983800411224365
2020-02-27,1.0885894298553467,110.36299896240234,1.2906889915466309,0.6546516418457031,0.97639000415802,1.334529995918274,0.6286817193031311,7.03980016708374,71.66339874267578,1.3973900079727173
2020-02-28,1.0997228622436523,109.66000366210938,1.2888922691345215,0.6580203175544739,0.96875,1.3386199474334717,0.6311696767807007,7.003499984741211,71.93000030517578,1.3947299718856812
2020-03-02,1.1051311492919922,107.6969985961914,1.2807048559188843,0.6516313552856445,0.9639800190925598,1.3407100439071655,0.6229403614997864,6.990900039672852,72.1500015258789,1.3923399448394775
